NOM ESTACIO,DATA,MAGNITUD,CONTAMINANT,UNITATS,TIPUS ESTACIO,AREA URBANA,MUNICIPI,NOM COMARCA,ALTITUD,LATITUD,LONGITUD,MITJANA_DIARIA,MAXIM_DIARI,ICQA
Vic,2018-10-02,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,57.125,87.0,B
Tona (Zona Esportiva),2018-10-02,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,69.04166666666667,93.0,B
Manlleu,2018-10-02,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,16.333333333333332,43.0,A
Vic,2018-10-02,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,8.291666666666666,23.0,A
Manlleu,2018-10-02,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,40.416666666666664,87.0,A
Tona (Zona Esportiva),2018-10-02,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,8.291666666666666,23.0,A
Manlleu,2018-10-02,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,30.25,65.0,B
Manlleu,2018-09-02,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,20.416666666666668,70.0,A
Manlleu,2018-09-02,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,32.625,56.0,B
Tona (Zona Esportiva),2018-09-02,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,23.833333333333332,41.0,B
Vic,2018-09-02,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,23.208333333333332,65.0,A
Vic,2018-09-02,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,19.40909090909091,62.0,A
Tona (Zona Esportiva),2018-09-02,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,33.625,76.0,A
Manlleu,2018-09-02,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,30.5,69.0,B
Manlleu,2018-08-02,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,33.041666666666664,65.0,B
Tona (Zona Esportiva),2018-08-02,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,26.875,63.0,B
Tona (Zona Esportiva),2018-08-02,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,34.083333333333336,62.0,A
Vic,2018-08-02,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,18.666666666666668,60.0,A
Manlleu,2018-08-02,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,22.166666666666668,60.0,A
Vic,2018-08-02,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,20.583333333333332,43.0,B
Tona (Zona Esportiva),2018-07-02,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,44.77272727272727,67.0,A
Vic,2018-07-02,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,11.958333333333334,22.0,A
Vic,2018-07-02,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,37.083333333333336,64.0,A
Manlleu,2018-07-02,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,25.541666666666668,52.0,B
Tona (Zona Esportiva),2018-07-02,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,15.136363636363637,40.0,A
Manlleu,2018-07-02,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,37.111111111111114,61.0,A
Tona (Zona Esportiva),2018-06-02,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,13.958333333333334,42.0,B
Manlleu,2018-06-02,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,28.666666666666668,66.0,B
Vic,2018-06-02,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,9.791666666666666,32.0,A
Vic,2018-06-02,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,38.31818181818182,64.0,A
Tona (Zona Esportiva),2018-06-02,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,54.416666666666664,69.0,B
Vic,2018-05-02,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,27.5,56.0,A
Tona (Zona Esportiva),2018-05-02,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,57.833333333333336,75.0,B
Vic,2018-05-02,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,11.916666666666666,28.0,A
Tona (Zona Esportiva),2018-05-02,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,19.166666666666668,43.0,B
Manlleu,2018-05-02,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,11.571428571428571,27.0,A
Manlleu,2018-05-02,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,39.583333333333336,60.0,B
Vic,2018-04-02,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,26.416666666666668,67.0,A
Vic,2018-04-02,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,16.5,33.0,A
Manlleu,2018-04-02,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,24.208333333333332,53.0,B
Tona (Zona Esportiva),2018-04-02,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,40.291666666666664,75.0,A
Manlleu,2018-04-02,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,4.75,7.0,A
Manlleu,2018-04-02,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,30.416666666666668,44.0,B
Tona (Zona Esportiva),2018-04-02,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,18.583333333333332,35.0,A
Manlleu,2018-03-02,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,30.291666666666668,56.0,B
Tona (Zona Esportiva),2018-03-02,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,9.833333333333334,47.0,B
Manlleu,2018-03-02,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,18.625,37.0,A
Vic,2018-03-02,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,29.0,68.0,A
Manlleu,2018-03-02,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,25.291666666666668,68.0,A
Vic,2018-03-02,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,17.541666666666668,39.0,A
Tona (Zona Esportiva),2018-03-02,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,57.083333333333336,80.0,B
Tona (Zona Esportiva),2018-02-02,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,25.041666666666668,63.0,B
Manlleu,2018-02-02,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,34.583333333333336,61.0,B
Manlleu,2018-02-02,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,24.5,43.0,B
Manlleu,2018-02-02,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,16.541666666666668,35.0,A
Tona (Zona Esportiva),2018-02-02,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,39.583333333333336,82.0,A
Vic,2018-02-02,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,18.083333333333332,33.0,A
Vic,2018-02-02,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,24.041666666666668,62.0,A
Manlleu,2018-01-02,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,9.166666666666666,29.0,A
Tona (Zona Esportiva),2018-01-02,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,29.5,65.0,A
Vic,2018-01-02,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,12.125,48.0,A
Manlleu,2018-01-02,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,30.125,67.0,B
Vic,2018-01-02,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,22.625,51.0,B
Manlleu,2018-01-02,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,36.333333333333336,53.0,B
Tona (Zona Esportiva),2018-01-02,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,28.916666666666668,65.0,B
Vic,2018-01-31,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,21.916666666666668,72.0,A
Manlleu,2018-01-31,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,13.958333333333334,64.0,A
Tona (Zona Esportiva),2018-01-31,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,20.916666666666668,57.0,B
Manlleu,2018-01-31,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,35.333333333333336,81.0,B
Vic,2018-01-31,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,19.875,57.0,A
Manlleu,2018-01-31,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,33.416666666666664,72.0,B
Tona (Zona Esportiva),2018-01-31,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,39.708333333333336,84.0,A
Tona (Zona Esportiva),2018-01-30,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,21.875,74.0,A
Vic,2018-01-30,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,10.5,54.0,A
Vic,2018-01-30,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,24.25,61.0,B
Manlleu,2018-01-30,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,35.875,74.0,B
Tona (Zona Esportiva),2018-01-30,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,29.708333333333332,76.0,B
Manlleu,2018-01-30,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,34.083333333333336,75.0,B
Manlleu,2018-01-30,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,8.875,36.0,A
Manlleu,2018-01-29,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,11.958333333333334,50.0,A
Manlleu,2018-01-29,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,30.25,70.0,B
Tona (Zona Esportiva),2018-01-29,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,18.25,39.0,A
Vic,2018-01-29,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,12.25,52.0,A
Vic,2018-01-29,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,22.875,70.0,B
Tona (Zona Esportiva),2018-01-29,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,28.166666666666668,71.0,A
Manlleu,2018-01-29,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,31.333333333333332,71.0,B
Tona (Zona Esportiva),2018-01-28,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,11.625,27.0,A
Manlleu,2018-01-28,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,24.833333333333332,47.0,B
Manlleu,2018-01-28,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,32.166666666666664,59.0,B
Manlleu,2018-01-28,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,25.0,75.0,A
Tona (Zona Esportiva),2018-01-28,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,52.125,84.0,B
Vic,2018-01-28,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,14.5,24.0,A
Vic,2018-01-28,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,34.0,77.0,A
Tona (Zona Esportiva),2018-01-27,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,43.0,76.0,A
Vic,2018-01-27,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,31.666666666666668,69.0,A
Manlleu,2018-01-27,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,25.25,50.0,B
Manlleu,2018-01-27,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,31.041666666666668,60.0,B
Vic,2018-01-27,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,14.458333333333334,33.0,A
Tona (Zona Esportiva),2018-01-27,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,19.208333333333332,48.0,B
Manlleu,2018-01-27,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,26.333333333333332,67.0,A
Manlleu,2018-01-26,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,36.5,67.0,B
Manlleu,2018-01-26,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,24.041666666666668,54.0,A
Tona (Zona Esportiva),2018-01-26,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,19.25,36.0,A
Vic,2018-01-26,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,10.291666666666666,32.0,A
Vic,2018-01-26,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,31.25,63.0,A
Tona (Zona Esportiva),2018-01-26,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,52.333333333333336,77.0,B
Manlleu,2018-01-26,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,14.416666666666666,38.0,A
Tona (Zona Esportiva),2018-01-25,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,19.791666666666668,47.0,B
Manlleu,2018-01-25,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,36.041666666666664,108.0,C
Manlleu,2018-01-25,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,34.083333333333336,57.0,B
Vic,2018-01-25,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,29.5,86.0,B
Tona (Zona Esportiva),2018-01-25,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,45.291666666666664,67.0,A
Manlleu,2018-01-25,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,10.958333333333334,35.0,A
Vic,2018-01-25,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,9.875,41.0,A
Tona (Zona Esportiva),2018-01-24,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,26.416666666666668,67.0,A
Manlleu,2018-01-24,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,37.958333333333336,58.0,B
Vic,2018-01-24,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,24.25,76.0,B
Tona (Zona Esportiva),2018-01-24,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,28.5,81.0,B
Manlleu,2018-01-24,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,10.583333333333334,53.0,A
Manlleu,2018-01-24,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,35.666666666666664,93.0,C
Vic,2018-01-24,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,9.541666666666666,59.0,A
Tona (Zona Esportiva),2018-01-23,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,12.875,32.0,A
Vic,2018-01-23,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,22.666666666666668,54.0,B
Manlleu,2018-01-23,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,40.75,94.0,C
Vic,2018-01-23,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,4.458333333333333,35.0,A
Manlleu,2018-01-23,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,7.125,28.0,A
Tona (Zona Esportiva),2018-01-23,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,24.916666666666668,38.0,A
Manlleu,2018-01-23,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,32.75,85.0,B
Manlleu,2018-01-22,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,30.0,87.0,B
Manlleu,2018-01-22,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,8.708333333333334,28.0,A
Tona (Zona Esportiva),2018-01-22,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,25.333333333333332,46.0,B
Manlleu,2018-01-22,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,49.208333333333336,96.0,C
Vic,2018-01-22,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,30.958333333333332,67.0,B
Vic,2018-01-22,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,7.708333333333333,32.0,A
Tona (Zona Esportiva),2018-01-22,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,16.916666666666668,34.0,A
Vic,2018-01-21,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,32.5,50.0,B
Vic,2018-01-21,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,2.6666666666666665,10.0,A
Manlleu,2018-01-21,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,5.583333333333333,9.0,A
Manlleu,2018-01-21,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,51.166666666666664,95.0,D
Manlleu,2018-01-21,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,35.0,54.0,B
Tona (Zona Esportiva),2018-01-21,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,25.666666666666668,61.0,A
Tona (Zona Esportiva),2018-01-21,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,22.375,45.0,B
Manlleu,2018-01-20,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,31.083333333333332,53.0,B
Tona (Zona Esportiva),2018-01-20,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,23.541666666666668,39.0,A
Vic,2018-01-20,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,17.125,55.0,A
Manlleu,2018-01-20,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,15.791666666666666,52.0,A
Tona (Zona Esportiva),2018-01-20,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,30.125,63.0,A
Vic,2018-01-20,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,23.583333333333332,62.0,B
Manlleu,2018-01-20,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,34.625,67.0,B
Tona (Zona Esportiva),2018-01-19,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,34.625,79.0,B
Manlleu,2018-01-19,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,9.708333333333334,56.0,A
Manlleu,2018-01-19,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,35.75,77.0,B
Tona (Zona Esportiva),2018-01-19,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,17.083333333333332,51.0,A
Vic,2018-01-19,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,5.75,30.0,A
Manlleu,2018-01-19,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,37.5,82.0,B
Vic,2018-01-19,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,36.666666666666664,84.0,B
Manlleu,2018-01-18,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,24.75,55.0,B
Vic,2018-01-18,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,25.416666666666668,63.0,A
Vic,2018-01-18,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,17.416666666666668,52.0,A
Tona (Zona Esportiva),2018-01-18,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,19.291666666666668,39.0,A
Tona (Zona Esportiva),2018-01-18,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,37.416666666666664,78.0,A
Manlleu,2018-01-18,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,33.333333333333336,63.0,B
Manlleu,2018-01-18,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,18.0,54.0,A
Manlleu,2018-01-17,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,36.35,60.0,B
Vic,2018-01-17,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,17.375,35.0,A
Tona (Zona Esportiva),2018-01-17,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,17.5,33.0,A
Tona (Zona Esportiva),2018-01-17,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,44.45454545454545,86.0,A
Manlleu,2018-01-17,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,25.125,44.0,B
Manlleu,2018-01-17,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,13.65,50.0,A
Vic,2018-01-17,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,30.625,75.0,A
Vic,2018-01-16,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,13.791666666666666,45.0,A
Manlleu,2018-01-16,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,22.0,47.0,B
Tona (Zona Esportiva),2018-01-16,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,24.541666666666668,51.0,A
Vic,2018-01-16,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,19.416666666666668,41.0,A
Manlleu,2018-01-16,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,26.958333333333332,58.0,B
Manlleu,2018-01-16,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,16.5,38.0,A
Tona (Zona Esportiva),2018-01-16,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,22.541666666666668,52.0,B
Manlleu,2018-01-15,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,13.583333333333334,21.0,A
Vic,2018-01-15,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,27.583333333333332,44.0,A
Tona (Zona Esportiva),2018-01-15,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,14.75,40.0,A
Manlleu,2018-01-15,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,20.75,39.0,A
Vic,2018-01-15,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,8.708333333333334,13.0,A
Manlleu,2018-01-15,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,24.125,38.0,A
Tona (Zona Esportiva),2018-01-15,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,36.416666666666664,48.0,A
Manlleu,2018-01-14,14,O3,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,21.041666666666668,39.0,A
Manlleu,2018-01-14,8,NO2,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,24.166666666666668,40.0,A
Tona (Zona Esportiva),2018-01-14,8,NO2,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,13.708333333333334,28.0,A
Tona (Zona Esportiva),2018-01-14,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,40.875,82.0,A
Vic,2018-01-14,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,31.333333333333332,48.0,A
Manlleu,2018-01-14,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,16.291666666666668,34.0,A
Vic,2018-01-14,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,8.333333333333334,20.0,A
Manlleu,2018-01-13,10,PM10,µg/m3,background,peri-urban,Manlleu,Osona,460,42.003307,2.287299,34.5,56.0,B
Vic,2018-01-13,10,PM10,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,18.125,43.0,A
Tona (Zona Esportiva),2018-01-13,14,O3,µg/m3,background,rural,Tona,Osona,620,41.84666,2.217501,38.083333333333336,80.0,A
Vic,2018-01-13,14,O3,µg/m3,background,peri-urban,Vic,Osona,498,41.93501,2.240001,18.375,72.0,A
